name,label,concept,predicateType,group,limit,attributes,required
B24126_405E,"Estimate!!Total!!Coin, vending, and amusement machine servicers and repairers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_405EA,B24126_405M,B24126_405MA",NA
B24126_406E,Estimate!!Total!!Commercial divers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_406EA,B24126_406M,B24126_406MA",NA
B24126_407E,Estimate!!Total!!Locksmiths and safe repairers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_407EA,B24126_407M,B24126_407MA",NA
B24126_408E,Estimate!!Total!!Manufactured building and mobile home installers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_408EA,B24126_408M,B24126_408MA",NA
B24126_409E,Estimate!!Total!!Riggers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_409EA,B24126_409M,B24126_409MA",NA
B24126_410E,Estimate!!Total!!Signal and track switch repairers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_410EA,B24126_410M,B24126_410MA",NA
B24126_411E,"Estimate!!Total!!Helpers--installation, maintenance, and repair workers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_411EA,B24126_411M,B24126_411MA",NA
B24126_412E,"Estimate!!Total!!Other installation, maintenance, and repair workers, including wind turbine service technicians","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_412EA,B24126_412M,B24126_412MA",NA
B24126_413E,Estimate!!Total!!First-line supervisors of production and operating workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_413EA,B24126_413M,B24126_413MA",NA
B24126_414E,"Estimate!!Total!!Aircraft structure, surfaces, rigging, and systems assemblers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_414EA,B24126_414M,B24126_414MA",NA
B24126_415E,"Estimate!!Total!!Electrical, electronics, and electromechanical assemblers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_415EA,B24126_415M,B24126_415MA",NA
B24126_416E,Estimate!!Total!!Engine and other machine assemblers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_416EA,B24126_416M,B24126_416MA",NA
B24126_417E,Estimate!!Total!!Structural metal fabricators and fitters,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_417EA,B24126_417M,B24126_417MA",NA
B24126_418E,Estimate!!Total!!Miscellaneous assemblers and fabricators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_418EA,B24126_418M,B24126_418MA",NA
B24126_419E,Estimate!!Total!!Bakers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_419EA,B24126_419M,B24126_419MA",NA
B24126_420E,"Estimate!!Total!!Butchers and other meat, poultry, and fish processing workers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_420EA,B24126_420M,B24126_420MA",NA
B24126_421E,"Estimate!!Total!!Food and tobacco roasting, baking, and drying machine operators and tenders","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_421EA,B24126_421M,B24126_421MA",NA
B24126_422E,Estimate!!Total!!Food batchmakers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_422EA,B24126_422M,B24126_422MA",NA
B24126_423E,Estimate!!Total!!Food cooking machine operators and tenders,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_423EA,B24126_423M,B24126_423MA",NA
B24126_424E,"Estimate!!Total!!Food processing workers, all other","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_424EA,B24126_424M,B24126_424MA",NA
B24126_425E,Estimate!!Total!!Computer control programmers and operators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_425EA,B24126_425M,B24126_425MA",NA
B24126_426E,"Estimate!!Total!!Extruding and drawing machine setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_426EA,B24126_426M,B24126_426MA",NA
B24126_427E,"Estimate!!Total!!Forging machine setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_427EA,B24126_427M,B24126_427MA",NA
B24126_428E,"Estimate!!Total!!Rolling machine setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_428EA,B24126_428M,B24126_428MA",NA
B24126_429E,"Estimate!!Total!!Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_429EA,B24126_429M,B24126_429MA",NA
B24126_430E,"Estimate!!Total!!Drilling and boring machine tool setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_430EA,B24126_430M,B24126_430MA",NA
B24126_431E,"Estimate!!Total!!Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_431EA,B24126_431M,B24126_431MA",NA
B24126_432E,"Estimate!!Total!!Lathe and turning machine tool setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_432EA,B24126_432M,B24126_432MA",NA
B24126_433E,"Estimate!!Total!!Milling and planing machine setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_433EA,B24126_433M,B24126_433MA",NA
B24126_434E,Estimate!!Total!!Machinists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_434EA,B24126_434M,B24126_434MA",NA
B24126_435E,"Estimate!!Total!!Metal furnace operators, tenders, pourers, and casters","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_435EA,B24126_435M,B24126_435MA",NA
B24126_436E,"Estimate!!Total!!Model makers and patternmakers, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_436EA,B24126_436M,B24126_436MA",NA
B24126_437E,"Estimate!!Total!!Molders and molding machine setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_437EA,B24126_437M,B24126_437MA",NA
B24126_438E,"Estimate!!Total!!Multiple machine tool setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_438EA,B24126_438M,B24126_438MA",NA
B24126_439E,Estimate!!Total!!Tool and die makers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_439EA,B24126_439M,B24126_439MA",NA
B24126_440E,"Estimate!!Total!!Welding, soldering, and brazing workers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_440EA,B24126_440M,B24126_440MA",NA
B24126_441E,"Estimate!!Total!!Heat treating equipment setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_441EA,B24126_441M,B24126_441MA",NA
B24126_442E,"Estimate!!Total!!Layout workers, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_442EA,B24126_442M,B24126_442MA",NA
B24126_443E,"Estimate!!Total!!Plating and coating machine setters, operators, and tenders, metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_443EA,B24126_443M,B24126_443MA",NA
B24126_444E,"Estimate!!Total!!Tool grinders, filers, and sharpeners","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_444EA,B24126_444M,B24126_444MA",NA
B24126_445E,"Estimate!!Total!!Metal workers and plastic workers, all other","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_445EA,B24126_445M,B24126_445MA",NA
B24126_446E,Estimate!!Total!!Prepress technicians and workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_446EA,B24126_446M,B24126_446MA",NA
B24126_447E,"Estimate!!Total!!Printing workers, except prepress technicians and workers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_447EA,B24126_447M,B24126_447MA",NA
B24126_448E,Estimate!!Total!!Laundry and dry-cleaning workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_448EA,B24126_448M,B24126_448MA",NA
B24126_449E,"Estimate!!Total!!Pressers, textile, garment, and related materials","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_449EA,B24126_449M,B24126_449MA",NA
B24126_450E,Estimate!!Total!!Sewing machine operators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_450EA,B24126_450M,B24126_450MA",NA
B24126_451E,Estimate!!Total!!Shoe and leather workers and repairers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_451EA,B24126_451M,B24126_451MA",NA
B24126_452E,Estimate!!Total!!Shoe machine operators and tenders,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_452EA,B24126_452M,B24126_452MA",NA
B24126_453E,"Estimate!!Total!!Tailors, dressmakers, and sewers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_453EA,B24126_453M,B24126_453MA",NA
B24126_454E,Estimate!!Total!!Textile bleaching and dyeing machine operators and tenders,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_454EA,B24126_454M,B24126_454MA",NA
B24126_455E,"Estimate!!Total!!Textile cutting machine setters, operators, and tenders","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_455EA,B24126_455M,B24126_455MA",NA
B24126_456E,"Estimate!!Total!!Textile knitting and weaving machine setters, operators, and tenders","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_456EA,B24126_456M,B24126_456MA",NA
B24126_457E,"Estimate!!Total!!Textile winding, twisting, and drawing out machine setters, operators, and tenders","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_457EA,B24126_457M,B24126_457MA",NA
B24126_458E,Estimate!!Total!!Fabric and apparel patternmakers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_458EA,B24126_458M,B24126_458MA",NA
B24126_459E,Estimate!!Total!!Upholsterers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_459EA,B24126_459M,B24126_459MA",NA
B24126_460E,"Estimate!!Total!!Miscellaneous textile, apparel, and furnishings workers, including extruding and forming machine setters, operators, and tenders, synthetic and glass fibers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_460EA,B24126_460M,B24126_460MA",NA
B24126_461E,Estimate!!Total!!Cabinetmakers and bench carpenters,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_461EA,B24126_461M,B24126_461MA",NA
B24126_462E,Estimate!!Total!!Furniture finishers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_462EA,B24126_462M,B24126_462MA",NA
B24126_463E,"Estimate!!Total!!Sawing machine setters, operators, and tenders, wood","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_463EA,B24126_463M,B24126_463MA",NA
B24126_464E,"Estimate!!Total!!Woodworking machine setters, operators, and tenders, except sawing","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_464EA,B24126_464M,B24126_464MA",NA
B24126_465E,"Estimate!!Total!!Miscellaneous woodworkers, including model makers and patternmakers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_465EA,B24126_465M,B24126_465MA",NA
B24126_466E,"Estimate!!Total!!Power plant operators, distributors, and dispatchers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_466EA,B24126_466M,B24126_466MA",NA
B24126_467E,Estimate!!Total!!Stationary engineers and boiler operators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_467EA,B24126_467M,B24126_467MA",NA
B24126_468E,Estimate!!Total!!Water and wastewater treatment plant and system operators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_468EA,B24126_468M,B24126_468MA",NA
B24126_469E,Estimate!!Total!!Miscellaneous plant and system operators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_469EA,B24126_469M,B24126_469MA",NA
B24126_470E,"Estimate!!Total!!Chemical processing machine setters, operators, and tenders","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_470EA,B24126_470M,B24126_470MA",NA
B24126_471E,"Estimate!!Total!!Crushing, grinding, polishing, mixing, and blending workers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_471EA,B24126_471M,B24126_471MA",NA
B24126_472E,Estimate!!Total!!Cutting workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_472EA,B24126_472M,B24126_472MA",NA
B24126_473E,"Estimate!!Total!!Extruding, forming, pressing, and compacting machine setters, operators, and tenders","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_473EA,B24126_473M,B24126_473MA",NA
B24126_474E,"Estimate!!Total!!Furnace, kiln, oven, drier, and kettle operators and tenders","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_474EA,B24126_474M,B24126_474MA",NA
B24126_475E,"Estimate!!Total!!Inspectors, testers, sorters, samplers, and weighers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_475EA,B24126_475M,B24126_475MA",NA
B24126_476E,Estimate!!Total!!Jewelers and precious stone and metal workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_476EA,B24126_476M,B24126_476MA",NA
B24126_477E,"Estimate!!Total!!Medical, dental, and ophthalmic laboratory technicians","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_477EA,B24126_477M,B24126_477MA",NA
B24126_478E,Estimate!!Total!!Packaging and filling machine operators and tenders,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_478EA,B24126_478M,B24126_478MA",NA
B24126_479E,Estimate!!Total!!Painting workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_479EA,B24126_479M,B24126_479MA",NA
B24126_480E,Estimate!!Total!!Photographic process workers and processing machine operators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_480EA,B24126_480M,B24126_480MA",NA
B24126_481E,Estimate!!Total!!Semiconductor processors,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_481EA,B24126_481M,B24126_481MA",NA
B24126_482E,Estimate!!Total!!Adhesive bonding machine operators and tenders,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_482EA,B24126_482M,B24126_482MA",NA
B24126_483E,"Estimate!!Total!!Cleaning, washing, and metal pickling equipment operators and tenders","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_483EA,B24126_483M,B24126_483MA",NA
B24126_484E,Estimate!!Total!!Cooling and freezing equipment operators and tenders,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_484EA,B24126_484M,B24126_484MA",NA
B24126_485E,Estimate!!Total!!Etchers and engravers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_485EA,B24126_485M,B24126_485MA",NA
B24126_486E,"Estimate!!Total!!Molders, shapers, and casters, except metal and plastic","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_486EA,B24126_486M,B24126_486MA",NA
B24126_487E,"Estimate!!Total!!Paper goods machine setters, operators, and tenders","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_487EA,B24126_487M,B24126_487MA",NA
B24126_488E,Estimate!!Total!!Tire builders,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_488EA,B24126_488M,B24126_488MA",NA
B24126_489E,Estimate!!Total!!Helpers--production workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_489EA,B24126_489M,B24126_489MA",NA
B24126_490E,"Estimate!!Total!!Production workers, all other","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_490EA,B24126_490M,B24126_490MA",NA
B24126_491E,Estimate!!Total!!Supervisors of transportation and material moving workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_491EA,B24126_491M,B24126_491MA",NA
B24126_492E,Estimate!!Total!!Aircraft pilots and flight engineers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_492EA,B24126_492M,B24126_492MA",NA
B24126_493E,Estimate!!Total!!Air traffic controllers and airfield operations specialists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_493EA,B24126_493M,B24126_493MA",NA
B24126_494E,Estimate!!Total!!Flight attendants,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_494EA,B24126_494M,B24126_494MA",NA
B24126_495E,"Estimate!!Total!!Ambulance drivers and attendants, except emergency medical technicians","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_495EA,B24126_495M,B24126_495MA",NA
B24126_496E,Estimate!!Total!!Bus drivers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_496EA,B24126_496M,B24126_496MA",NA
B24126_497E,Estimate!!Total!!Driver/sales workers and truck drivers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_497EA,B24126_497M,B24126_497MA",NA
B24126_498E,Estimate!!Total!!Taxi drivers and chauffeurs,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_498EA,B24126_498M,B24126_498MA",NA
B24126_499E,"Estimate!!Total!!Motor vehicle operators, all other","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_499EA,B24126_499M,B24126_499MA",NA
B24126_500E,Estimate!!Total!!Locomotive engineers and operators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_500EA,B24126_500M,B24126_500MA",NA
B24126_501E,"Estimate!!Total!!Railroad brake, signal, and switch operators","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_501EA,B24126_501M,B24126_501MA",NA
B24126_502E,Estimate!!Total!!Railroad conductors and yardmasters,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_502EA,B24126_502M,B24126_502MA",NA
